/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:54:32 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , MODIS-Aqua          
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2019-06-12 19:30:40 
! Statistics:
!  Product Name , #   , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , MODIS-Aqua Range    , In situ Range       
!  chlor_a      , 621 ,   1.21925 , NaN                   ,                   1.63586 , 0.100876 - 99.17241 , 0.065000 - 58.09900 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_chlor_a,insitu_chlor_a_type,insitu_chlor_a,aqua_rrs412,aqua_rrs443,aqua_rrs469,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs645,aqua_rrs667,aqua_rrs678
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
207053,37.68350000,-75.98970000,2005-05-10 17:17:00,cbp04,A2005130182000.L2_LAC.R0000018845_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207053_B5.tgz,0.00000000,25,3901,26.75,21.85,0.033,5.955,8.40742100,chl,11.60999966,0.00240600,0.00251700,0.00292200,0.00296700,0.00411600,0.00487900,0.00498600,0.00206500,0.00143600,0.00147000
207055,37.58120000,-76.05800000,2005-05-10 18:06:00,cbp04,A2005130182000.L2_LAC.R0000018845_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207055_B5.tgz,0.00000000,25,960,26.64,21.21,0.021,5.915,7.80182500,chl,10.68000031,0.00305000,0.00343500,0.00417200,0.00437200,0.00611800,0.00711900,0.00717000,0.00306200,0.00219500,0.00216000
207056,37.11680000,-76.12520000,2005-05-10 20:10:00,cbp04,A2005130182000.L2_LAC.R0000018845_38N_37N_76W_75W.hdf_OCVAL.nc_cbp04_207056_B5.tgz,0.00000000,25,-6487,26.27,19.84,0.080,5.727,9.31678700,chl,13.27000046,0.00318100,0.00352200,0.00440100,0.00476200,0.00701800,0.00824700,0.00838100,0.00398800,0.00284600,0.00283700
207344,37.58120000,-76.05800000,2005-08-22 17:50:00,cbp04,A2005234173000.L2_LAC.R0000018845_37N_36N_76W_75W.hdf_OCVAL.nc_cbp04_207344_B5.tgz,0.00000000,25,-1011,26.63,53.87,0.036,1.249,12.40672200,chl,9.97000027,0.00266900,0.00244800,0.00275700,0.00268900,0.00444600,0.00488700,0.00487800,0.00156800,0.00107600,0.00116100
207385,38.13680000,-76.22800000,2005-09-12 16:00:00,cbp04,A2005255175000.L2_LAC.R0000018845_38N_37N_76W_76W.hdf_OCVAL.nc_cbp04_207385_B5.tgz,0.00000000,25,6697,36.09,33.15,0.020,0.913,11.20209500,chl,4.78999996,0.00138600,0.00156500,0.00206100,0.00216000,0.00358100,0.00387000,0.00377400,0.00161500,0.00123500,0.00129200
207393,38.64480000,-76.40000000,2005-09-13 15:42:00,cbp04,A2005256183000.L2_LAC.R0000018845_39N_38N_76W_76W.hdf_OCVAL.nc_cbp04_207393_B5.tgz,0.00000000,25,10357,41.01,39.63,0.147,1.635,28.68863100,chl,10.47000027,0.00143900,0.00167700,0.00213300,0.00228000,0.00373800,0.00431900,0.00425100,0.00203900,0.00156700,0.00173700
232827,37.23653000,-76.20799000,2006-03-08 18:30:00,cbp05,A2006067183500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_232827_B5.tgz,0.00000000,25,310,45.88,39.12,0.050,0.971,14.65587200,chl,11.21399975,0.00070900,0.00153900,0.00244300,0.00292000,0.00473700,0.00557200,0.00561100,0.00254100,0.00184000,0.00179100
232880,38.55505000,-76.42794000,2006-04-18 17:28:00,cbp05,A2006108182500.L2_LAC.R0000018846_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_232880_B5.tgz,0.00000000,25,3696,33.43,30.63,0.074,1.744,9.23649400,chl,6.57900000,0.00081000,0.00164400,0.00232600,0.00250200,0.00378800,0.00419300,0.00400800,0.00202800,0.00150800,0.00158600
232883,38.64618000,-76.42127000,2006-04-18 18:58:00,cbp05,A2006108182500.L2_LAC.R0000018846_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_232883_B5.tgz,0.00000000,25,-1703,33.50,30.79,0.037,1.635,8.00480600,chl,10.16699982,0.00086000,0.00160800,0.00228900,0.00237600,0.00350800,0.00386900,0.00379800,0.00193700,0.00142700,0.00152600
233004,37.58847000,-76.16216000,2006-06-19 18:20:00,cbp05,A2006170184000.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233004_B5.tgz,0.00000000,25,1352,25.06,46.91,0.034,5.399,12.14225000,chl,9.39840031,0.00299000,0.00260300,0.00304200,0.00294000,0.00511900,0.00536000,0.00515600,0.00185300,0.00141400,0.00143300
233018,37.68346000,-75.98966000,2006-06-20 16:52:00,cbp05,A2006171174500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233018_B5.tgz,0.00000000,25,3329,16.83,41.10,0.072,1.972,12.94773000,chl,7.65399981,0.00267900,0.00294800,0.00404500,0.00429000,0.00757500,0.00800500,0.00769600,0.00358100,0.00292400,0.00269400
233025,37.23653000,-76.20799000,2006-06-20 20:22:00,cbp05,A2006171174500.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233025_B5.tgz,0.00000000,25,-9277,16.36,42.86,0.032,2.163,10.29439700,chl,8.36600018,0.00228600,0.00261100,0.00359400,0.00394600,0.00672200,0.00688800,0.00661800,0.00336100,0.00266500,0.00260200
233083,37.58124000,-76.05799000,2006-07-24 17:44:00,cbp05,A2006205173500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233083_B5.tgz,0.00000000,25,-475,18.62,53.65,0.032,1.374,7.97236800,chl,10.67999935,0.00288100,0.00270800,0.00294000,0.00281500,0.00443200,0.00456100,0.00444200,0.00166000,0.00129900,0.00130500
233084,37.58847000,-76.16216000,2006-07-24 18:27:00,cbp05,A2006205173500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233084_B5.tgz,0.00000000,25,-3055,18.62,53.80,0.029,1.349,6.63857900,chl,9.96799946,0.00311800,0.00285000,0.00309300,0.00288300,0.00435400,0.00449100,0.00438400,0.00164700,0.00127900,0.00128700
233199,38.13705000,-76.22787000,2006-09-18 15:26:00,cbp05,A2006261182500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233199_B5.tgz,0.00000000,25,10784,41.50,21.76,0.062,2.777,9.60520500,chl,11.77499962,0.00115100,0.00122600,0.00171200,0.00168400,0.00277000,0.00289000,0.00280400,0.00132400,0.00105300,0.00134900
233200,37.11681000,-76.12521000,2006-09-18 15:30:00,cbp05,A2006261182500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233200_B5.tgz,0.00000000,25,10528,40.67,20.68,0.019,2.641,6.33999100,chl,5.16199970,0.00370600,0.00369700,0.00457300,0.00474200,0.00695800,0.00720600,0.00687600,0.00289100,0.00233500,0.00231100
233204,37.41153000,-76.15966000,2006-09-18 17:33:00,cbp05,A2006261182500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233204_B5.tgz,0.00000000,25,3152,40.91,20.94,0.051,2.696,8.18044800,chl,4.80599976,0.00317600,0.00345300,0.00452500,0.00483500,0.00769300,0.00809200,0.00781100,0.00389900,0.00313700,0.00306400
233205,37.48680000,-76.15633000,2006-09-18 18:10:00,cbp05,A2006261182500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233205_B5.tgz,0.00000000,25,933,40.98,21.13,0.042,2.722,8.17233200,chl,8.18799973,0.00283400,0.00286700,0.00363200,0.00380900,0.00597100,0.00621700,0.00592100,0.00275200,0.00223300,0.00228900
233206,37.58124000,-76.05799000,2006-09-18 18:56:00,cbp05,A2006261182500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233206_B5.tgz,0.00000000,25,-1825,41.10,21.94,0.034,2.794,8.00905300,chl,6.05199957,0.00311900,0.00319800,0.00403800,0.00422800,0.00658200,0.00685300,0.00660500,0.00302100,0.00246200,0.00249200
233380,37.41153000,-76.15966000,2007-02-27 18:26:00,cbp05,A2007058181000.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233380_B5.tgz,0.00000000,25,-733,47.56,2.00,0.048,2.070,6.94623100,chl,10.01249981,0.00386200,0.00472400,0.00614500,0.00675300,0.00953400,0.01061600,0.01068400,0.00596800,0.00434100,0.00400300
233381,37.48680000,-76.15633000,2007-02-27 19:00:00,cbp05,A2007058181000.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233381_B5.tgz,0.00000000,25,-2771,47.63,1.81,0.044,2.055,7.43069600,chl,8.94449997,0.00387700,0.00453700,0.00581700,0.00634400,0.00894600,0.01005100,0.00996400,0.00515700,0.00374500,0.00345000
233382,37.58847000,-76.16216000,2007-02-27 19:39:00,cbp05,A2007058181000.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233382_B5.tgz,0.00000000,25,-5110,47.73,1.64,0.043,2.023,7.57320200,chl,10.14599991,0.00346000,0.00391600,0.00495700,0.00529800,0.00757900,0.00854900,0.00865400,0.00433800,0.00310700,0.00289000
233398,38.13705000,-76.22787000,2007-03-12 15:10:00,cbp05,A2007071174000.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233398_B5.tgz,0.00000000,25,9211,41.94,47.50,0.025,1.679,9.13422400,chl,6.13049984,0.00230200,0.00253700,0.00307500,0.00328300,0.00493100,0.00556900,0.00565000,0.00280400,0.00188300,0.00174900
233472,38.13705000,-76.22787000,2007-04-23 15:30:00,cbp05,A2007113181500.L2_LAC.R0000018846_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_233472_B5.tgz,0.00000000,25,10197,30.72,10.11,0.028,5.989,18.24699500,chl,10.69050026,0.00054600,0.00111600,0.00192600,0.00209000,0.00354100,0.00421500,0.00430900,0.00190400,0.00128400,0.00138100
233473,38.31870000,-76.29215000,2007-04-23 16:52:00,cbp05,A2007113181500.L2_LAC.R0000018846_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_233473_B5.tgz,0.00000000,25,5280,30.83,9.94,0.088,5.413,28.14013100,chl,13.27000046,0.00007100,0.00074400,0.00160800,0.00183500,0.00349000,0.00425700,0.00442300,0.00208800,0.00136700,0.00146500
233827,37.23653000,-76.20799000,2007-09-24 16:26:00,cbp05,A2007267185500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233827_B5.tgz,0.00000000,25,8991,46.69,57.71,0.102,2.962,16.45694100,chl,10.81349945,0.00100200,0.00148600,0.00232800,0.00301400,0.00558100,0.00594900,0.00586000,0.00212600,0.00151800,0.00156400
233842,37.58124000,-76.05799000,2007-10-15 17:49:00,cbp05,A2007288173500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233842_B5.tgz,0.00000000,25,-770,47.38,53.85,0.038,1.158,2.86456700,chl,3.63120008,0.00487500,0.00468300,0.00476200,0.00466400,0.00576200,0.00554500,0.00525200,0.00211800,0.00162400,0.00162600
233912,37.48680000,-76.15633000,2007-12-10 17:52:00,cbp05,A2007344182000.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_233912_B5.tgz,0.00000000,25,1970,63.82,20.62,0.090,3.217,4.42373400,chl,4.27199984,0.00244800,0.00298200,0.00392500,0.00418200,0.00555500,0.00575500,0.00576100,0.00186000,0.00167700,0.00175700
233955,37.68346000,-75.98966000,2008-01-23 17:43:00,cbp05,A2008023184500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233955_B5.tgz,0.00000000,25,3997,61.25,53.43,0.047,1.529,6.85581800,chl,3.60450006,0.00182900,0.00270000,0.00330100,0.00391900,0.00550700,0.00603200,0.00598100,0.00232200,0.00160600,0.00159900
233956,37.58124000,-76.05799000,2008-01-23 18:29:00,cbp05,A2008023184500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233956_B5.tgz,0.00000000,25,1236,61.13,53.11,0.060,1.646,5.46543500,chl,1.73549998,0.00226700,0.00319000,0.00400500,0.00479800,0.00651600,0.00691400,0.00669700,0.00220800,0.00163000,0.00154000
233957,37.23653000,-76.20799000,2008-01-23 20:08:00,cbp05,A2008023184500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_233957_B5.tgz,0.00000000,25,-4709,60.80,52.49,0.021,2.106,5.25311700,chl,4.13849974,0.00362400,0.00513500,0.00653200,0.00769700,0.01031100,0.01102900,0.01086300,0.00589200,0.00462000,0.00441700
234012,38.13705000,-76.22787000,2008-04-14 15:41:00,cbp05,A2008105183500.L2_LAC.R0000018846_38N_38N_76W_76W.hdf_OCVAL.nc_cbp05_234012_B5.tgz,0.00000000,25,10614,35.22,39.83,0.098,2.345,34.71977200,chl,14.20450020,0.00015500,0.00086100,0.00132400,0.00168100,0.00320900,0.00400400,0.00419600,0.00190200,0.00127900,0.00143800
234033,37.77513000,-75.97466000,2008-04-17 18:33:00,cbp05,A2008108173000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234033_B5.tgz,0.00000000,24,-3746,27.65,58.10,0.051,1.178,12.80088500,chl,12.94950008,0.00155100,0.00197100,0.00219600,0.00228300,0.00351500,0.00418000,0.00425000,0.00163500,0.00100900,0.00097900
234043,37.06237000,-75.99937000,2008-04-18 16:48:00,cbp05,A2008109181000.L2_LAC.R0000018846_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_234043_B5.tgz,0.00000000,25,5104,30.29,2.50,0.086,0.761,5.39579100,chl,2.87019992,0.00495300,0.00613300,0.00786000,0.00867700,0.01172800,0.01256600,0.01212100,0.00493300,0.00387700,0.00360300
234044,36.99570000,-76.02048000,2008-04-18 17:23:00,cbp05,A2008109181000.L2_LAC.R0000018846_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_234044_B5.tgz,0.00000000,25,3002,30.24,2.74,0.111,0.763,5.90587400,chl,3.00379992,0.00400200,0.00503600,0.00647100,0.00715300,0.00998700,0.01075400,0.01033900,0.00363200,0.00276800,0.00263400
234046,36.99542000,-76.16772000,2008-04-18 18:58:00,cbp05,A2008109181000.L2_LAC.R0000018846_37N_36N_76W_75W.hdf_OCVAL.nc_cbp05_234046_B5.tgz,0.00000000,25,-2696,30.18,3.81,0.025,0.876,7.79463800,chl,5.20650005,0.00291500,0.00367600,0.00467100,0.00507700,0.00748700,0.00819000,0.00798700,0.00280700,0.00207200,0.00200500
234130,38.13705000,-76.22787000,2008-06-09 15:11:00,cbp05,A2008161174500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234130_B5.tgz,0.00000000,25,9518,17.98,41.06,0.048,0.913,6.06125100,chl,5.53200006,0.00270500,0.00265200,0.00290600,0.00283000,0.00414500,0.00425300,0.00414800,0.00192100,0.00140900,0.00150500
234134,37.41153000,-76.07966000,2008-06-09 17:07:00,cbp05,A2008161174500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234134_B5.tgz,0.00000000,25,2547,17.44,41.79,0.016,0.783,10.46620800,chl,4.40549994,0.00369700,0.00369600,0.00398200,0.00386600,0.00617600,0.00677300,0.00661200,0.00241900,0.00182000,0.00172700
234136,37.48680000,-76.15633000,2008-06-09 17:53:00,cbp05,A2008161174500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234136_B5.tgz,0.00000000,25,-212,17.46,41.96,0.022,0.608,9.13887200,chl,4.93949986,0.00390900,0.00371800,0.00401500,0.00386400,0.00608800,0.00659500,0.00642300,0.00266000,0.00199900,0.00191600
234137,37.58847000,-76.16216000,2008-06-09 18:37:00,cbp05,A2008161174500.L2_LAC.R0000018846_38N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234137_B5.tgz,0.00000000,25,-2850,17.54,41.81,0.042,0.390,8.38282800,chl,5.20650005,0.00355100,0.00344800,0.00364600,0.00349400,0.00533500,0.00568400,0.00553300,0.00239100,0.00178900,0.00174300
234154,37.68346000,-75.98966000,2008-06-10 17:57:00,cbp05,A2008162183000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234154_B5.tgz,0.00000000,25,2120,23.97,32.30,0.028,2.338,11.18958100,chl,5.74049997,0.00383900,0.00387000,0.00451200,0.00441300,0.00722300,0.00792300,0.00777200,0.00324400,0.00262800,0.00246800
234155,37.58124000,-76.05799000,2008-06-10 18:43:00,cbp05,A2008162183000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234155_B5.tgz,0.00000000,25,-641,23.87,31.74,0.028,2.292,14.75099500,chl,4.00500011,0.00368900,0.00368600,0.00414000,0.00400400,0.00695100,0.00775900,0.00756000,0.00248900,0.00201100,0.00190100
234236,37.41153000,-76.07966000,2008-07-21 16:37:00,cbp05,A2008203182500.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234236_B5.tgz,0.00000000,25,6569,23.74,21.21,0.029,2.925,11.38916500,chl,4.44999981,0.00211300,0.00228600,0.00280900,0.00280200,0.00469800,0.00504500,0.00489700,0.00168300,0.00141600,0.00144500
234237,37.41153000,-76.15966000,2008-07-21 17:14:00,cbp05,A2008203182500.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234237_B5.tgz,0.00000000,25,4349,23.69,20.66,0.047,2.944,11.35000700,chl,6.54150009,0.00240900,0.00247300,0.00294700,0.00294700,0.00490400,0.00528500,0.00516400,0.00175600,0.00144400,0.00152600
234239,37.48680000,-76.15633000,2008-07-21 17:46:00,cbp05,A2008203182500.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234239_B5.tgz,0.00000000,25,2430,23.75,20.84,0.021,3.004,10.68659100,chl,4.40549994,0.00262100,0.00259500,0.00299900,0.00291900,0.00480500,0.00517700,0.00504100,0.00169900,0.00145400,0.00150500
234288,38.64498000,-76.40131000,2008-08-12 15:36:00,cbp05,A2008225175000.L2_LAC.R0000018846_39N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234288_B5.tgz,0.00000000,25,8067,25.51,40.96,0.107,2.445,22.43530200,chl,13.75599957,0.00127500,0.00143200,0.00165800,0.00155300,0.00279200,0.00330400,0.00341300,0.00142900,0.00104800,0.00113600
234366,37.58124000,-76.05799000,2008-09-29 16:37:00,cbp05,A2008273175000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234366_B5.tgz,0.00000000,25,4426,42.42,41.34,0.058,2.923,5.56582500,chl,8.81099987,0.00177000,0.00200300,0.00237300,0.00247200,0.00350800,0.00359300,0.00357000,0.00134100,0.00098800,0.00117200
234367,37.68346000,-75.98966000,2008-09-29 17:28:00,cbp05,A2008273175000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234367_B5.tgz,0.00000000,25,1367,42.52,40.84,0.042,3.078,5.38888900,chl,7.07550001,0.00242000,0.00278400,0.00336600,0.00365400,0.00511000,0.00522800,0.00512100,0.00233800,0.00176300,0.00186900
234382,38.13705000,-76.22787000,2008-10-20 15:24:00,cbp05,A2008294180500.L2_LAC.R0000018846_38N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234382_B5.tgz,0.00000000,25,9929,52.25,13.02,0.062,1.676,5.63832600,chl,4.71000004,0.00139400,0.00192400,0.00266700,0.00295600,0.00428600,0.00433900,0.00424700,0.00201000,0.00149700,0.00155800
234407,37.58847000,-76.16216000,2008-10-30 18:05:00,cbp05,A2008304184500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234407_B5.tgz,0.00000000,25,2480,58.63,46.91,0.084,4.699,7.27791300,chl,6.22999954,0.00138800,0.00266400,0.00392700,0.00501500,0.00737400,0.00785000,0.00765500,0.00410900,0.00320600,0.00317300
234408,37.58124000,-76.05799000,2008-10-30 18:53:00,cbp05,A2008304184500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234408_B5.tgz,0.00000000,25,-399,58.69,47.38,0.061,4.812,7.75178900,chl,6.76399994,0.00156600,0.00283100,0.00409000,0.00513700,0.00772300,0.00828300,0.00811500,0.00457400,0.00352600,0.00348900
234409,37.48680000,-76.15633000,2008-10-30 19:45:00,cbp05,A2008304184500.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234409_B5.tgz,0.00000000,25,-3520,58.58,46.96,0.053,4.872,6.13287100,chl,5.33999968,0.00181700,0.00335100,0.00493600,0.00611600,0.00888700,0.00943000,0.00910300,0.00549500,0.00430300,0.00425500
234413,37.68346000,-75.98966000,2008-10-31 15:30:00,cbp05,A2008305175000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234413_B5.tgz,0.00000000,25,8476,54.18,40.84,0.038,2.541,5.97935600,chl,6.54150009,0.00177100,0.00251400,0.00321200,0.00387300,0.00565000,0.00572500,0.00559000,0.00298500,0.00217200,0.00219100
234414,37.41153000,-76.15966000,2008-10-31 17:03:00,cbp05,A2008305175000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234414_B5.tgz,0.00000000,25,2893,53.89,42.03,0.111,2.466,4.05576900,chl,9.21150017,0.00309000,0.00399500,0.00520500,0.00602700,0.00803800,0.00787400,0.00771600,0.00462700,0.00341600,0.00343300
234418,37.23653000,-76.20799000,2008-10-31 19:55:00,cbp05,A2008305175000.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234418_B5.tgz,0.00000000,25,-7430,53.70,42.68,0.064,2.448,3.95414700,chl,8.41049957,0.00301100,0.00377100,0.00478000,0.00559700,0.00750800,0.00741100,0.00714700,0.00399100,0.00300700,0.00294300
234439,37.48680000,-76.15633000,2008-11-24 17:26:00,cbp05,A2008329184000.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234439_B5.tgz,0.00000000,25,4478,63.64,39.69,0.059,5.249,7.18424900,chl,8.39142895,0.00258100,0.00375800,0.00506500,0.00618600,0.00900300,0.00972000,0.00954900,0.00547100,0.00433000,0.00428000
234440,37.41153000,-76.15966000,2008-11-24 18:04:00,cbp05,A2008329184000.L2_LAC.R0000018846_37N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234440_B5.tgz,0.00000000,25,2196,63.57,39.64,0.014,5.201,7.23741200,chl,9.00171471,0.00281600,0.00416200,0.00572000,0.00700400,0.01022000,0.01114100,0.01100300,0.00699000,0.00549300,0.00530800
234493,37.68346000,-75.98966000,2009-01-29 16:03:00,cbp05,A2009029182500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234493_B5.tgz,0.00000000,25,8819,58.01,22.95,0.054,2.423,5.99650700,chl,3.47099996,0.00213600,0.00306300,0.00412700,0.00475900,0.00663100,0.00709900,0.00685600,0.00263800,0.00206100,0.00195600
234494,37.77513000,-75.97466000,2009-01-29 16:42:00,cbp05,A2009029182500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234494_B5.tgz,0.00000000,25,6480,58.10,23.23,0.065,2.348,7.29482900,chl,5.47349977,0.00227600,0.00311000,0.00400400,0.00459300,0.00663100,0.00734400,0.00731600,0.00307800,0.00232300,0.00219700
234555,37.41153000,-76.07966000,2009-03-18 17:54:00,cbp05,A2009077183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234555_B5.tgz,0.00000000,25,2204,42.20,21.39,0.032,3.390,10.19208400,chl,4.59240007,0.00037700,0.00106200,0.00169300,0.00193600,0.00302000,0.00336300,0.00332200,0.00093400,0.00067800,0.00068500
234556,37.41153000,-76.15966000,2009-03-18 18:27:00,cbp05,A2009077183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234556_B5.tgz,0.00000000,25,224,42.16,20.75,0.121,3.337,8.91627700,chl,4.69920015,0.00053700,0.00128300,0.00190500,0.00222400,0.00339200,0.00375600,0.00367500,0.00112200,0.00083300,0.00084300
234557,37.48680000,-76.15633000,2009-03-18 19:20:00,cbp05,A2009077183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234557_B5.tgz,0.00000000,25,-2954,42.23,20.94,0.062,3.473,9.97386600,chl,6.08760023,0.00039800,0.00118200,0.00180200,0.00212100,0.00330700,0.00366200,0.00356800,0.00116600,0.00093400,0.00094000
234558,37.58124000,-76.05799000,2009-03-18 20:01:00,cbp05,A2009077183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234558_B5.tgz,0.00000000,25,-5413,42.35,21.85,0.086,3.708,8.66812200,chl,4.91279984,0.00050200,0.00116000,0.00175100,0.00203800,0.00310400,0.00340100,0.00337200,0.00090300,0.00066200,0.00067100
234559,37.58847000,-76.16216000,2009-03-18 20:38:00,cbp05,A2009077183000.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234559_B5.tgz,0.00000000,25,-7633,42.32,21.11,0.057,3.659,11.01429600,chl,7.47599983,0.00031100,0.00092700,0.00144300,0.00162000,0.00255700,0.00287400,0.00287700,0.00084800,0.00066800,0.00069400
234598,37.77513000,-75.97466000,2009-04-21 17:54:00,cbp05,A2009111181500.L2_LAC.R0000018846_37N_37N_76W_75W.hdf_OCVAL.nc_cbp05_234598_B5.tgz,0.00000000,25,1470,30.78,0.91,0.043,1.715,6.79675000,chl,4.93949986,0.00275600,0.00339000,0.00410700,0.00444400,0.00629600,0.00691800,0.00679900,0.00259200,0.00201600,0.00198300
234651,37.41153000,-76.07966000,2009-05-12 17:06:00,cbp05,A2009132183500.L2_LAC.R0000018846_39N_37N_76W_76W.hdf_OCVAL.nc_cbp05_234651_B5.tgz,0.00000000,25,5436,28.38,30.90,0.034,2.527,11.33819200,chl,4.88228559,0.00094900,0.00186000,0.00255100,0.00287800,0.00457700,0.00511400,0.00502300,0.00164000,0.00117100,0.00126300
