/begin_header
/start_date=1997-01-01
/end_date=2019-07-19
/north_latitude=48[deg]
/south_latitude=32[deg]
/east_longitude=-60[deg]
/west_longitude=-80[deg]
! Date processed: 2019-07-19 17:52:24 GMT
! Date archived: 2000-01-01 to 2019-07-19
! Water depth: 0.0 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  75 
!  Maximum satellite zenith angle                             ,                  60 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                  20 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2018-05-03 20:21:26 
! Statistics:
!  Product Name , #    , Mean Bias , Mean Absolute Percent , Mean Absolute Error (MAE) , SeaWiFS Range        , In situ Range       
!  chlor_a      , 1076 ,   1.01648 , NaN                   ,                   1.62156 , 0.039504 - 180.86721 , 0.024000 - 90.33500 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a,seawifs_rrs412,seawifs_rrs443,seawifs_rrs490,seawifs_rrs510,seawifs_rrs555,seawifs_rrs670
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,mg*m^-3,unitless,mg*m^-3,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1
/end_header
16929,35.17745000,-76.05530000,2003-04-16 17:05:00,nc-04-03,S2003106174323.L2_MLAC.R0000021155_35N_35N_76W_76W.hdf_OCVAL.nc_nc-04-03_16929_B5.tgz,0.00000000,25,3225,27.95,40.94,0.038,4.171,6.98466300,chl_a,2.71407008,0.00234000,0.00326200,0.00493200,0.00605600,0.00854800,0.00428200
16930,35.20815000,-76.11953000,2003-04-16 17:32:00,nc-04-03,S2003106174323.L2_MLAC.R0000021155_35N_35N_76W_76W.hdf_OCVAL.nc_nc-04-03_16930_B5.tgz,0.00000000,25,1605,27.95,40.59,0.079,4.082,7.28824400,chl_a,1.92446995,0.00215800,0.00299400,0.00455000,0.00564900,0.00805500,0.00398300
16931,35.24153000,-76.20389000,2003-04-16 18:00:00,nc-04-03,S2003106174323.L2_MLAC.R0000021155_35N_35N_76W_76W.hdf_OCVAL.nc_nc-04-03_16931_B5.tgz,0.00000000,25,-76,27.94,40.14,0.140,3.979,8.61081000,chl_a,0.96614999,0.00152000,0.00212900,0.00304000,0.00388000,0.00578800,0.00311900
209944,34.09620000,-76.25360000,2005-04-11 16:45:00,nc-04-05,S2005101180729.L2_MLAC.R0000021156_34N_34N_76W_76W.hdf_OCVAL.nc_nc-04-05_209944_B5.tgz,0.00000000,25,5848,31.01,48.23,0.029,1.664,0.29415500,chl,0.40599999,0.00417800,0.00396600,0.00365400,0.00277600,0.00156900,0.00013700
209945,34.29570000,-76.40560000,2005-04-11 18:00:00,nc-04-05,S2005101180729.L2_MLAC.R0000021156_34N_34N_76W_76W.hdf_OCVAL.nc_nc-04-05_209945_B5.tgz,0.00000000,25,1345,31.09,47.35,0.049,1.190,0.90811600,chl,0.68800002,0.00340700,0.00425200,0.00535400,0.00495300,0.00384700,0.00046700
14687,35.15800000,-76.01300000,2001-05-24 16:25:00,nc-05-01,S2001144165448.L2_MLAC.R0000021158_35N_35N_76W_76W.hdf_OCVAL.nc_nc-05-01_14687_B5.tgz,0.00000000,25,2909,14.56,35.05,0.111,1.563,5.59836900,chl_a,2.83018756,0.00435900,0.00443500,0.00528800,0.00623800,0.00827400,0.00279900
14688,35.11700000,-76.20400000,2001-05-24 17:25:00,nc-05-01,S2001144165448.L2_MLAC.R0000021158_35N_35N_76W_76W.hdf_OCVAL.nc_nc-05-01_14688_B5.tgz,0.00000000,25,-689,14.48,35.86,0.060,1.165,5.33112400,chl_a,5.90797377,0.00551100,0.00589000,0.00746000,0.00862400,0.01124400,0.00514200
209946,35.13400000,-76.19200000,2005-06-15 16:20:00,nc-06-05,S2005166173848.L2_MLAC.R0000021159_35N_35N_76W_76W.hdf_OCVAL.nc_nc-06-05_209946_B5.tgz,0.00000000,25,5869,16.42,21.87,0.070,6.281,5.09696400,chl,2.65700006,0.00597100,0.00616700,0.00672900,0.00773800,0.01005800,0.00485200
209947,35.17260000,-76.05500000,2005-06-15 17:02:00,nc-06-05,S2005166173848.L2_MLAC.R0000021159_35N_35N_76W_76W.hdf_OCVAL.nc_nc-06-05_209947_B5.tgz,0.00000000,25,3348,16.52,21.88,0.104,6.573,4.97446300,chl,2.25699997,0.00526300,0.00531300,0.00584600,0.00659900,0.00854600,0.00370400
209949,35.24600000,-76.19600000,2005-06-15 19:54:00,nc-06-05,S2005166173848.L2_MLAC.R0000021159_35N_35N_76W_76W.hdf_OCVAL.nc_nc-06-05_209949_B5.tgz,0.00000000,25,-6973,16.48,21.87,0.039,5.749,6.32944800,chl,2.70799994,0.00514100,0.00544400,0.00674100,0.00791000,0.01080300,0.00552500
209952,35.17060000,-76.13680000,2005-06-16 16:42:00,nc-06-05,S2005167181925.L2_MLAC.R0000021159_35N_35N_76W_76W.hdf_OCVAL.nc_nc-06-05_209952_B5.tgz,0.00000000,25,6957,23.29,58.79,0.105,3.507,11.04718000,chl,1.97099996,0.00544200,0.00501800,0.00542700,0.00568200,0.00964300,0.00448300
209954,35.22640000,-76.15600000,2005-06-16 20:42:00,nc-06-05,S2005167181925.L2_MLAC.R0000021159_35N_35N_76W_76W.hdf_OCVAL.nc_nc-06-05_209954_B5.tgz,0.00000000,25,-7444,23.32,58.79,0.086,3.437,9.44092500,chl,4.11399984,0.00617400,0.00510400,0.00611300,0.00622300,0.00991200,0.00474800
14677,35.16270000,-76.01720000,2001-07-24 16:30:00,nc-07-01,S2001205174004.L2_MLAC.R0000021160_35N_35N_76W_76W.hdf_OCVAL.nc_nc-07-01_14677_B5.tgz,0.00000000,25,5282,18.64,48.98,0.139,7.302,6.74834900,chl_a,2.63141108,0.00230400,0.00330400,0.00461300,0.00570900,0.00813400,0.00292600
14678,35.26100000,-76.23120000,2001-07-25 14:30:00,nc-07-01,S2001206164406.L2_MLAC.R0000021160_35N_35N_76W_76W.hdf_OCVAL.nc_nc-07-01_14678_B5.tgz,0.00000000,25,9153,15.85,48.70,0.108,5.664,9.31023600,chl_a,6.17925358,0.00176900,0.00327800,0.00598100,0.00763600,0.01153500,0.00648300
14681,35.15120000,-76.18080000,2001-07-25 17:18:00,nc-07-01,S2001206164406.L2_MLAC.R0000021160_35N_35N_76W_76W.hdf_OCVAL.nc_nc-07-01_14681_B5.tgz,0.00000000,25,-925,15.74,48.41,0.084,5.815,8.72798100,chl_a,8.17532444,0.00207900,0.00321500,0.00539400,0.00668600,0.01003600,0.00504500
14690,34.50600000,-76.80090000,2001-08-01 16:30:00,nc-08-01,S2001213164750.L2_MLAC.R0000021161_34N_34N_76W_76W.hdf_OCVAL.nc_nc-08-01_14690_B5.tgz,0.00000000,25,2162,16.72,47.12,0.085,6.176,0.54759300,chl_a,0.47189543,0.00533800,0.00540600,0.00579900,0.00489800,0.00335400,0.00025500
16915,34.22590000,-76.47830000,2003-08-21 15:58:00,nc-08-03,S2003233172047.L2_MLAC.R0000021162_34N_34N_76W_76W.hdf_OCVAL.nc_nc-08-03_16915_B5.tgz,0.00000000,25,5950,23.05,23.42,0.026,2.066,0.22451800,chl_a,2.48102999,0.00650500,0.00555000,0.00465600,0.00326500,0.00183900,0.00016500
16918,35.20120000,-76.23900000,2003-08-26 16:22:00,nc-08-03,S2003238172843.L2_MLAC.R0000021162_35N_34N_76W_75W.hdf_OCVAL.nc_nc-08-03_16918_B5.tgz,0.00000000,25,4937,26.26,22.53,0.057,3.521,5.61824200,chl_a,61.25532913,0.00430600,0.00406000,0.00385400,0.00428200,0.00571500,0.00304200
209956,35.42940000,-75.75970000,2005-08-02 16:30:00,nc-08-05,S2005214171508.L2_MLAC.R0000021163_35N_34N_76W_75W.hdf_OCVAL.nc_nc-08-05_209956_B5.tgz,0.00000000,25,3766,18.57,46.14,0.047,4.016,10.34747800,chl,4.40999985,0.00185000,0.00198100,0.00262100,0.00316900,0.00497100,0.00224700
209957,35.25040000,-76.04980000,2005-08-02 17:40:00,nc-08-05,S2005214171508.L2_MLAC.R0000021163_35N_34N_76W_75W.hdf_OCVAL.nc_nc-08-05_209957_B5.tgz,0.00000000,25,-431,18.34,47.19,0.072,4.256,11.48497700,chl,5.55999994,0.00210700,0.00228800,0.00326600,0.00405300,0.00659600,0.00323600
209958,35.20040000,-76.24210000,2005-08-02 18:25:00,nc-08-05,S2005214171508.L2_MLAC.R0000021163_35N_34N_76W_75W.hdf_OCVAL.nc_nc-08-05_209958_B5.tgz,0.00000000,25,-3129,18.24,47.87,0.142,4.064,10.91695400,chl,4.34000015,0.00190000,0.00208300,0.00267500,0.00329000,0.00530600,0.00254600
209961,33.98590000,-76.31450000,2005-08-03 16:00:00,nc-08-05,S2005215175549.L2_MLAC.R0000021163_34N_33N_76W_76W.hdf_OCVAL.nc_nc-08-05_209961_B5.tgz,0.00000000,25,8002,21.68,33.80,0.026,3.371,0.27599300,chl,0.09000000,0.00540700,0.00495300,0.00444000,0.00329300,0.00190200,0.00020100
209962,34.25350000,-76.45550000,2005-08-03 17:30:00,nc-08-05,S2005215175549.L2_MLAC.R0000021163_34N_33N_76W_76W.hdf_OCVAL.nc_nc-08-05_209962_B5.tgz,0.00000000,25,2598,21.78,32.71,0.037,2.330,0.12846200,chl,0.13000000,0.01049400,0.00874700,0.00687800,0.00456800,0.00251400,0.00037200
14666,35.16840000,-76.08170000,2001-10-17 15:00:00,nc-10-01,S2001290172737.L2_MLAC.R0000021164_35N_35N_76W_76W.hdf_OCVAL.nc_nc-10-01_14666_B5.tgz,0.00000000,25,9377,45.97,24.49,0.062,3.393,6.13166600,chl_a,5.20214987,0.00272200,0.00373000,0.00595000,0.00723500,0.00975800,0.00482200
14668,35.12050000,-76.20810000,2001-10-17 17:50:00,nc-10-01,S2001290172737.L2_MLAC.R0000021164_35N_35N_76W_76W.hdf_OCVAL.nc_nc-10-01_14668_B5.tgz,0.00000000,25,-822,45.90,24.14,0.052,3.279,5.52185400,chl_a,4.38629150,0.00304900,0.00480700,0.00761900,0.00914100,0.01227100,0.00718200
14673,34.36000000,-76.02870000,2001-10-19 15:03:00,nc-10-01,S2001292171414.L2_MLAC.R0000021164_34N_34N_76W_76W.hdf_OCVAL.nc_nc-10-01_14673_B5.tgz,0.00000000,25,8403,45.27,24.99,0.041,6.691,0.19916000,chl_a,0.27464509,0.00658400,0.00589400,0.00503300,0.00342300,0.00180200,0.00020500
14674,34.49380000,-76.80580000,2001-10-19 18:00:00,nc-10-01,S2001292171414.L2_MLAC.R0000021164_34N_34N_76W_76W.hdf_OCVAL.nc_nc-10-01_14674_B5.tgz,0.00000000,25,-2218,45.28,28.21,0.020,5.350,0.55004500,chl_a,0.84855479,0.00593600,0.00593400,0.00613600,0.00512000,0.00349900,0.00037500
209964,34.19120000,-76.56960000,2005-10-18 16:00:00,nc-10-05,S2005291182848.L2_MLAC.R0000021165_34N_34N_76W_76W.hdf_OCVAL.nc_nc-10-05_209964_B5.tgz,0.00000000,25,9453,50.74,55.23,0.037,6.374,0.78947200,chl,0.83999997,0.00361000,0.00398700,0.00473700,0.00418900,0.00321500,0.00043900
209967,35.25060000,-76.05100000,2005-10-19 15:20:00,nc-10-05,S2005292173114.L2_MLAC.R0000021165_35N_34N_76W_75W.hdf_OCVAL.nc_nc-10-05_209967_B5.tgz,0.00000000,25,8383,47.00,42.36,0.050,3.928,6.72821800,chl,6.13000011,0.00294900,0.00292500,0.00349600,0.00414000,0.00576800,0.00222300
209968,35.20330000,-76.23340000,2005-10-19 16:00:00,nc-10-05,S2005292173114.L2_MLAC.R0000021165_35N_34N_76W_75W.hdf_OCVAL.nc_nc-10-05_209968_B5.tgz,0.00000000,25,5984,46.92,43.18,0.141,3.812,8.56361600,chl,8.21000004,0.00234000,0.00218100,0.00226700,0.00258500,0.00391700,0.00200300
15403,32.54500000,-79.62500000,1997-11-04 17:15:00,nov97sar,S1997308172629.L2_MLAC.R0000021173_32N_32N_79W_79W.hdf_OCVAL.nc_nov97sar_15403_B5.tgz,0.00000000,25,1367,48.83,25.51,0.030,6.628,0.84984600,chl,0.34099999,0.00311200,0.00372000,0.00490700,0.00454300,0.00348400,0.00037500
15404,32.40100000,-79.48400000,1997-11-04 19:15:00,nov97sar,S1997308172629.L2_MLAC.R0000021173_32N_32N_79W_79W.hdf_OCVAL.nc_nov97sar_15404_B5.tgz,0.00000000,25,-5831,48.72,24.90,0.016,7.117,0.33676300,chl,0.23000000,0.00391000,0.00415100,0.00448900,0.00342200,0.00195000,0.00017800
15351,33.67200000,-76.76500000,1998-10-28 16:25:00,nov98sab,S1998301174653.L2_MLAC.R0000021174_33N_33N_76W_76W.hdf_OCVAL.nc_nov98sab_15351_B5.tgz,0.00000000,25,5562,49.53,47.03,0.029,1.712,0.14869600,chl,0.20600000,0.00756300,0.00603400,0.00488100,0.00291900,0.00135800,0.00011800
15352,33.96100000,-76.92600000,1998-10-28 20:51:00,nov98sab,S1998301174653.L2_MLAC.R0000021174_33N_33N_76W_76W.hdf_OCVAL.nc_nov98sab_15352_B5.tgz,0.00000000,25,-10402,49.74,45.88,0.038,0.505,0.29652100,chl,0.36300001,0.00444000,0.00418900,0.00401300,0.00290300,0.00167400,0.00017000
15356,34.25400000,-77.66500000,1998-10-29 17:26:00,nov98sab,S1998302165317.L2_MLAC.R0000021174_34N_33N_77W_77W.hdf_OCVAL.nc_nov98sab_15356_B5.tgz,0.00000000,25,-1329,47.85,52.34,0.078,4.590,0.77200000,chl,0.82300001,0.00450000,0.00437800,0.00521400,0.00476900,0.00349700,0.00016300
15357,33.99600000,-77.52000000,1998-10-29 19:45:00,nov98sab,S1998302165317.L2_MLAC.R0000021174_34N_33N_77W_77W.hdf_OCVAL.nc_nov98sab_15357_B5.tgz,0.00000000,25,-9665,47.61,51.83,0.048,4.870,0.38720900,chl,1.12800002,0.00527300,0.00517200,0.00512300,0.00396900,0.00245300,0.00022200
15372,32.52400000,-78.91200000,1998-11-08 17:25:00,nov98sab,S1998312174412.L2_MLAC.R0000021174_32N_32N_78W_78W.hdf_OCVAL.nc_nov98sab_15372_B5.tgz,0.00000000,25,1828,50.98,36.33,0.038,3.026,0.35435800,chl,0.75400001,0.00506100,0.00449500,0.00400100,0.00319200,0.00200100,0.00029100
15376,32.58200000,-79.92000000,1998-11-10 15:20:00,nov98sab,S1998314173448.L2_MLAC.R0000021174_32N_32N_80W_79W.hdf_OCVAL.nc_nov98sab_15376_B5.tgz,0.00000000,25,8765,50.84,22.71,0.039,4.469,2.62426100,chl,1.88399994,0.00396800,0.00460400,0.00610200,0.00658000,0.00698200,0.00188700
15391,33.50600000,-76.67400000,1998-11-23 17:15:00,nov98sab,S1998327172230.L2_MLAC.R0000021174_33N_33N_76W_76W.hdf_OCVAL.nc_nov98sab_15391_B5.tgz,0.00000000,25,1108,54.77,22.48,0.045,3.051,0.21182500,chl,0.49900001,0.00691300,0.00570600,0.00444000,0.00333900,0.00182700,0.00031400
13708,42.35710000,-69.19620000,1998-10-23 14:44:00,oc332,S1998296172116.L2_MLAC.R0000021178_42N_42N_69W_69W.hdf_OCVAL.nc_oc332_13708_B5.tgz,0.00000000,25,9931,56.11,37.61,0.069,6.754,1.16786000,chl,1.10000002,0.00144800,0.00173700,0.00204100,0.00201700,0.00164700,0.00031000
13710,41.75280000,-66.54950000,1998-10-25 16:15:00,oc332,S1998298171155.L2_MLAC.R0000021178_41N_41N_66W_66W.hdf_OCVAL.nc_oc332_13710_B5.tgz,0.00000000,25,3912,56.30,39.76,0.034,5.944,0.74654300,chl,0.91900003,0.00221200,0.00228700,0.00240500,0.00219000,0.00164600,0.00028600
13712,41.83020000,-68.00300000,1998-10-27 15:10:00,oc332,S1998300170236.L2_MLAC.R0000021178_41N_41N_68W_68W.hdf_OCVAL.nc_oc332_13712_B5.tgz,0.00000000,25,7252,56.16,24.63,0.068,5.100,2.36813200,chl,3.29999995,0.00134600,0.00148100,0.00178800,0.00195100,0.00199000,0.00058200
13713,42.36050000,-69.59220000,1998-12-04 18:18:00,oc334,S1998338171938.L2_MLAC.R0000021179_42N_42N_69W_69W.hdf_OCVAL.nc_oc334_13713_B5.tgz,0.00000000,25,-3007,66.07,34.49,0.072,9.169,0.86424900,chl,4.46999979,0.00211600,0.00193400,0.00157200,0.00156600,0.00129400,0.00034100
210420,40.46330000,-73.89780000,2007-05-05 15:44:00,ocval1,S2007125172249.L2_MLAC.R0000021186_40N_40N_73W_73W.hdf_OCVAL.nc_ocval1_210420_B5.tgz,0.00000000,25,6877,26.18,58.54,0.128,2.236,14.46830400,chl_a,9.29300022,0.00059800,0.00096500,0.00166100,0.00217700,0.00365300,0.00103400
210423,40.44980000,-73.91380000,2007-05-06 20:07:00,ocval1,S2007126180310.L2_MLAC.R0000021186_40N_40N_74W_73W.hdf_OCVAL.nc_ocval1_210423_B5.tgz,0.00000000,25,-6497,30.32,22.10,0.118,5.556,12.95278400,chl_a,23.98399925,0.00082000,0.00113400,0.00175200,0.00209800,0.00355700,0.00129500
210426,40.27170000,-73.60520000,2007-05-07 18:51:00,ocval1,S2007127184332.L2_MLAC.R0000021186_40N_40N_73W_73W.hdf_OCVAL.nc_ocval1_210426_B5.tgz,0.00000000,25,463,36.18,56.17,0.073,2.877,2.38212800,chl_a,0.99299997,0.00053500,0.00189200,0.00334700,0.00380700,0.00396400,0.00090300
210429,40.21850000,-73.48310000,2007-05-08 15:37:00,ocval1,S2007128174513.L2_MLAC.R0000021186_40N_40N_73W_73W.hdf_OCVAL.nc_ocval1_210429_B5.tgz,0.00000000,25,8646,27.69,36.28,0.039,2.963,1.27236300,chl_a,0.73000002,0.00217700,0.00263800,0.00346100,0.00334100,0.00286100,0.00036100
210430,40.27480000,-73.75970000,2007-05-08 18:35:00,ocval1,S2007128174513.L2_MLAC.R0000021186_40N_40N_73W_73W.hdf_OCVAL.nc_ocval1_210430_B5.tgz,0.00000000,25,-2035,27.61,37.61,0.059,2.830,2.27249800,chl_a,1.05100000,0.00171000,0.00233900,0.00343600,0.00362300,0.00370300,0.00050800
210546,37.10000000,-76.08900000,2004-07-05 15:20:00,odu_cbm_transects,S2004187171926.L2_MLAC.R0000021188_odu_cbm_transects_210546.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,8276,15.69,30.28,0.039,2.532,6.84473400,chl_a,7.70699978,0.00091000,0.00236000,0.00438500,0.00543400,0.00760900,0.00223000
210547,37.04600000,-76.13600000,2004-09-01 14:39:00,odu_cbm_transects,S2004245171801.L2_MLAC.R0000021188_37N_37N_76W_76W.hdf_OCVAL.nc_odu_cbm_transects_210547_B5.tgz,0.00000000,25,10412,29.78,38.39,0.079,4.718,4.81093200,chl_a,9.31400013,0.00443200,0.00489500,0.00648600,0.00737700,0.00945100,0.00362200
210555,37.10120000,-76.08740000,2005-09-23 16:02:00,odu_cbm_transects,S2005266175755.L2_MLAC.R0000021188_37N_37N_76W_76W.hdf_OCVAL.nc_odu_cbm_transects_210555_B5.tgz,0.00000000,25,7664,41.08,25.49,0.041,2.592,3.20656200,chl_a,6.79400015,0.00646800,0.00615200,0.00657700,0.00717200,0.00809600,0.00246400
210565,37.04630000,-76.13750000,2005-05-26 16:10:00,odu_cbm_transects,S2005146171645.L2_MLAC.R0000021188_37N_37N_76W_76W.hdf_OCVAL.nc_odu_cbm_transects_210565_B5.tgz,0.00000000,25,5094,17.38,44.22,0.094,3.044,5.38532600,chl_a,8.93299961,0.00453400,0.00465300,0.00532400,0.00596500,0.00786900,0.00261200
209855,41.23460000,-72.32220000,2004-05-11 18:45:00,ogco04,S2004132174844.L2_MLAC.R0000021189_41N_41N_72W_72W.hdf_OCVAL.nc_ogco04_209855_B5.tgz,0.00000000,25,-2438,28.62,45.41,0.093,4.484,7.41158900,chl,2.50600004,-0.00014200,0.00066000,0.00155500,0.00199000,0.00285100,0.00047900
209863,41.22480000,-72.17600000,2004-05-13 17:16:00,ogco04,S2004134173126.L2_MLAC.R0000021189_41N_41N_72W_72W.hdf_OCVAL.nc_ogco04_209863_B5.tgz,0.00000000,25,1884,26.27,28.25,0.048,6.389,2.60017200,chl,2.84200001,0.00273700,0.00306800,0.00324300,0.00351600,0.00373700,0.00057600
209840,41.14460000,-72.62530000,2005-05-17 20:49:00,ogco05,S2005137174632.L2_MLAC.R0000021190_41N_41N_72W_72W.hdf_OCVAL.nc_ogco05_209840_B5.tgz,0.00000000,25,-9981,27.02,32.00,0.065,1.788,5.02815800,chl,11.66899967,0.00050400,0.00166900,0.00336600,0.00409900,0.00532100,0.00128200
6436,36.16670000,-75.00000000,1998-07-09 17:15:00,onr_jul98,S1998190171715.L2_MLAC.R0000021194_36N_35N_75W_75W.hdf_OCVAL.nc_onr_jul98_6436_B5.tgz,0.00000000,25,1132,15.19,25.42,0.032,5.736,0.41950300,chl,0.17000000,0.00509600,0.00487900,0.00426900,0.00356300,0.00239600,0.00043800
6437,36.01670000,-75.00000000,1998-07-09 18:49:00,onr_jul98,S1998190171715.L2_MLAC.R0000021194_36N_35N_75W_75W.hdf_OCVAL.nc_onr_jul98_6437_B5.tgz,0.00000000,25,-4506,15.05,25.56,0.042,5.835,0.38791900,chl,0.14000000,0.00622800,0.00579300,0.00493800,0.00406800,0.00274900,0.00053600
6467,36.39780000,-71.88020000,1999-10-09 18:26:00,onr_oct99,S1999282173034.L2_MLAC.R0000021195_36N_36N_72W_71W.hdf_OCVAL.nc_onr_oct99_6467_B5.tgz,0.00000000,25,-2732,45.38,47.46,0.047,2.460,0.09055000,chl,0.06000000,0.00993500,0.00837900,0.00585700,0.00332100,0.00142100,0.00013100
6922,35.95000000,-72.01930000,1998-09-22 18:51:00,onr_sep98,S1998265171846.L2_MLAC.R0000021196_35N_35N_72W_72W.hdf_OCVAL.nc_onr_sep98_6922_B5.tgz,0.00000000,25,-4908,37.49,33.62,0.035,3.829,0.06061700,chl,0.04000000,0.01367200,0.01094000,0.00706400,0.00382000,0.00176200,0.00021700
6928,38.71580000,-74.94900000,1998-09-24 14:47:00,onr_sep98,S1998267170934.L2_MLAC.R0000021196_38N_38N_75W_74W.hdf_OCVAL.nc_onr_sep98_6928_B5.tgz,0.00000000,25,9134,39.80,27.56,0.140,1.151,2.88935000,chl,2.14000010,0.00308100,0.00406500,0.00626600,0.00685700,0.00766700,0.00228300
6929,38.63330000,-74.94900000,1998-09-24 16:06:00,onr_sep98,S1998267170934.L2_MLAC.R0000021196_38N_38N_75W_74W.hdf_OCVAL.nc_onr_sep98_6929_B5.tgz,0.00000000,25,4395,39.72,27.44,0.142,1.238,3.07074800,chl,0.14000000,0.00331300,0.00442300,0.00648000,0.00751500,0.00863400,0.00269600
6930,38.54620000,-74.71780000,1998-09-24 17:29:00,onr_sep98,S1998267170934.L2_MLAC.R0000021196_38N_38N_75W_74W.hdf_OCVAL.nc_onr_sep98_6930_B5.tgz,0.00000000,25,-584,39.67,26.51,0.052,1.346,0.48357800,chl,0.27000001,0.00232800,0.00270500,0.00309400,0.00253600,0.00165700,0.00008400
6931,38.45820000,-74.62420000,1998-09-24 18:42:00,onr_sep98,S1998267170934.L2_MLAC.R0000021196_38N_38N_75W_74W.hdf_OCVAL.nc_onr_sep98_6931_B5.tgz,0.00000000,25,-4963,39.60,26.07,0.025,1.425,0.41882600,chl,0.22000000,0.00245900,0.00279200,0.00301100,0.00240100,0.00146700,0.00007600
6932,38.37830000,-74.51130000,1998-09-24 20:03:00,onr_sep98,S1998267170934.L2_MLAC.R0000021196_38N_38N_75W_74W.hdf_OCVAL.nc_onr_sep98_6932_B5.tgz,0.00000000,25,-9821,39.53,25.60,0.024,1.491,0.42523500,chl,0.18000001,0.00260000,0.00289100,0.00296300,0.00238300,0.00148100,0.00011500
10230,43.76467000,-66.42530000,2000-06-20 14:05:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10230_B5.tgz,0.00000000,25,10517,21.43,22.28,0.043,4.896,1.02959400,chl,0.87300003,0.00444600,0.00452900,0.00454500,0.00425300,0.00342200,0.00066100
10231,43.74677000,-66.70225000,2000-06-20 14:45:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10231_B5.tgz,0.00000000,25,8118,21.34,22.06,0.037,4.950,1.07844500,chl,1.53149998,0.00366100,0.00365000,0.00367300,0.00351600,0.00291900,0.00048300
10232,43.73628000,-66.97720000,2000-06-20 15:28:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10232_B5.tgz,0.00000000,25,5538,21.26,21.98,0.021,4.983,1.86689600,chl,3.58669996,0.00359800,0.00337500,0.00352300,0.00350000,0.00338900,0.00064700
10233,43.70983000,-67.60955000,2000-06-20 17:00:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10233_B5.tgz,0.00000000,25,20,21.09,22.32,0.032,4.324,0.52103500,chl,0.37320000,0.00322700,0.00348400,0.00358600,0.00304200,0.00199100,0.00020100
10234,43.69090000,-68.00323000,2000-06-20 18:00:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10234_B5.tgz,0.00000000,25,-3578,20.99,22.89,0.081,3.871,0.68104400,chl,0.75370002,0.00251400,0.00294500,0.00332600,0.00297800,0.00217900,0.00025800
10235,43.68220000,-68.39733000,2000-06-20 19:00:00,s000620w,S2000172164529.L2_MLAC.R0000021386_43N_43N_68W_66W.hdf_OCVAL.nc_s000620w_10235_B5.tgz,0.00000000,25,-7177,20.90,23.71,0.045,3.148,0.96921100,chl,1.15530002,0.00197900,0.00228400,0.00259100,0.00239200,0.00194300,0.00024100
10245,43.67827000,-68.37957000,2000-06-24 19:00:00,s000624w,S2000176162233.L2_MLAC.R0000021388_43N_43N_68W_66W.hdf_OCVAL.nc_s000624w_10245_B5.tgz,0.00000000,25,-8538,20.29,45.38,0.072,1.949,1.14464800,chl,1.41939998,0.00222000,0.00237800,0.00270900,0.00258300,0.00218700,0.00013900
10251,43.74228000,-66.96937000,2000-07-02 15:30:00,s000702w,S2000184171542.L2_MLAC.R0000021389_43N_43N_69W_66W.hdf_OCVAL.nc_s000702w_10251_B5.tgz,0.00000000,25,7209,23.97,46.57,0.020,5.411,0.77355700,chl,1.12399995,0.00366200,0.00385100,0.00415000,0.00376800,0.00280400,0.00034100
10252,43.73690000,-67.11802000,2000-07-02 15:52:00,s000702w,S2000184171542.L2_MLAC.R0000021389_43N_43N_69W_66W.hdf_OCVAL.nc_s000702w_10252_B5.tgz,0.00000000,25,5890,23.92,46.00,0.024,5.582,0.67354000,chl,0.52749997,0.00402200,0.00422100,0.00450400,0.00395500,0.00282400,0.00031900
10253,43.72653000,-67.37010000,2000-07-02 16:30:00,s000702w,S2000184171542.L2_MLAC.R0000021389_43N_43N_69W_66W.hdf_OCVAL.nc_s000702w_10253_B5.tgz,0.00000000,25,3611,23.80,45.15,0.029,5.736,0.61695200,chl,0.47729999,0.00416000,0.00445800,0.00469400,0.00407600,0.00286400,0.00034900
